Conventions,abstract,date_created,file_path,geospatial_east_max,geospatial_east_min,geospatial_east_resolution,geospatial_east_units,geospatial_north_max,geospatial_north_min,geospatial_north_resolution,geospatial_north_units,history,keywords,location_accuracy_max,location_accuracy_min,survey_end_date,survey_start_date,title
"CF-1.6,ACDD-1.3","This gravity survey, 200234, Bendigo Vic Gravity Traverse located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:43:46.140663,K:\alex\200234.nc,144.3992,144.11636,point,degrees_east,-36.64742,-36.773815,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200234, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",1,1,,,Bendigo Vic Gravity Traverse
"CF-1.6,ACDD-1.3","This gravity survey, 200240, SA Gravity Survey 2002A9 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:43:51.786227,K:\alex\200240.nc,134.81058,134.63904,point,degrees_east,-30.157219,-30.26558,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200240, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2002A9
"CF-1.6,ACDD-1.3","This gravity survey, 200241, SA Gravity Survey 2002A10 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:43:57.140763,K:\alex\200241.nc,135.83281,135.50166,point,degrees_east,-29.083162,-29.247843,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200241, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2002A10
"CF-1.6,ACDD-1.3","This gravity survey, 200242, SA Gravity Survey 2002A11 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:02.299279,K:\alex\200242.nc,138.02238,137.9879,point,degrees_east,-32.73592,-32.7726,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200242, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2002A11
"CF-1.6,ACDD-1.3","This gravity survey, 200243, Summerhill, SA Detailed Gravity Survey 2002A6. located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:08.752924,K:\alex\200243.nc,140.96643,140.8,point,degrees_east,-37.749992,-38.053196,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200243, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,17/05/2002 0:00,30/04/2002 0:00,"Summerhill, SA Detailed Gravity Survey 2002A6."
"CF-1.6,ACDD-1.3","This gravity survey, 200244, SA Gravity Survey 2002A4 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:14.296478,K:\alex\200244.nc,137.17178,136.50307,point,degrees_east,-30.035982,-30.79103,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200244, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2002A4
"CF-1.6,ACDD-1.3","This gravity survey, 200245, Kamileroi, 2002 Gravity Survey, Qld located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:19.261975,K:\alex\200245.nc,140.17773,140.05862,point,degrees_east,-19.32851,-19.46784,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200245, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,,,"Kamileroi, 2002 Gravity Survey, Qld"
"CF-1.6,ACDD-1.3","This gravity survey, 200246, SA Gravity Survey 2002A16 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:25.083557,K:\alex\200246.nc,136.16666,135.96866,point,degrees_east,-29.383476,-29.677158,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200246, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2002A16
"CF-1.6,ACDD-1.3","This gravity survey, 200247, 2002A17: EL2800 Env9754 Tregolana, EL2800 Env9854 Pt Augusta located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:30.481097,K:\alex\200247.nc,137.59958,137.46336,point,degrees_east,-32.617977,-32.90812,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200247, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,22/12/2002 0:00,23/11/2000 0:00,"2002A17: EL2800 Env9754 Tregolana, EL2800 Env9854 Pt Augusta"
"CF-1.6,ACDD-1.3","This gravity survey, 200249, Tasmanian Detailed Gravity located in TAS measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:36.181667,K:\alex\200249.nc,145.00987,144.68456,point,degrees_east,-40.644627,-40.877895,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200249, AUS, TAS, Earth sciences, geophysics, geoscientificInformation",1,1,,,Tasmanian Detailed Gravity
"CF-1.6,ACDD-1.3","This gravity survey, 200250, EL2639 Oakden Hills, SA Gravity Survey 2002A7 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:41.525201,K:\alex\200250.nc,137.4763,136.93843,point,degrees_east,-31.472277,-31.976213,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200250, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,6/10/2002 0:00,22/09/2002 0:00,"EL2639 Oakden Hills, SA Gravity Survey 2002A7"
"CF-1.6,ACDD-1.3","This gravity survey, 200251, Fugro September 2002 update SA 02A1 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:47.033752,K:\alex\200251.nc,136.08194,135.09293,point,degrees_east,-29.248142,-30.118795,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200251, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,Fugro September 2002 update SA 02A1
"CF-1.6,ACDD-1.3","This gravity survey, 200252, SA Detailed Grav SA 02A2 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:52.479296,K:\alex\200252.nc,135.55063,135.4178,point,degrees_east,-29.748018,-29.891127,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200252, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Detailed Grav SA 02A2
"CF-1.6,ACDD-1.3","This gravity survey, 200264, EL2881 Env9902, Acuitias SA Semi-Detailed Gravity Survey,2002A14 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:44:57.892837,K:\alex\200264.nc,135.06181,134.60043,point,degrees_east,-29.035713,-29.313541,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200264, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,,,"EL2881 Env9902, Acuitias SA Semi-Detailed Gravity Survey,2002A14"
"CF-1.6,ACDD-1.3","This gravity survey, 200270, EL2950 Env9934 Naracoorte,SA Detailed Gravity Traverses, 2002A23 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:02.564305,K:\alex\200270.nc,140.86539,140.77393,point,degrees_east,-37.000683,-37.118492,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200270, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,16/11/2002 0:00,16/11/2002 0:00,"EL2950 Env9934 Naracoorte,SA Detailed Gravity Traverses, 2002A23"
"CF-1.6,ACDD-1.3","This gravity survey, 200276, EL2475 Wigetty prospect Mulgathing, SA Detailed Gravity Survey located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:07.782826,K:\alex\200276.nc,134.09665,134.05801,point,degrees_east,-30.154783,-30.18585,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200276, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,29/06/2002 0:00,24/06/2002 0:00,"EL2475 Wigetty prospect Mulgathing, SA Detailed Gravity Survey"
"CF-1.6,ACDD-1.3","This gravity survey, 200281, Borroloola 2002 Survey located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:13.310379,K:\alex\200281.nc,136.30167,133.375,point,degrees_east,-16.075,-16.318233,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200281, AUS, NT, Earth sciences, geophysics, geoscientificInformation",0,0,8/11/2002 0:00,5/11/2002 0:00,Borroloola 2002 Survey
"CF-1.6,ACDD-1.3","This gravity survey, 200287, Atley Traverse located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:18.137862,K:\alex\200287.nc,119.82894,118.90792,point,degrees_east,-28.0026,-28.29342,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200287, AUS, WA, Earth sciences, geophysics, geoscientificInformation",1,1,,,Atley Traverse
"CF-1.6,ACDD-1.3","This gravity survey, 200288, SA Detailed Gravity Survey, 2002A22 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:23.125360,K:\alex\200288.nc,133.88121,133.76987,point,degrees_east,-28.776155,-28.845613,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200288, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Survey, 2002A22"
"CF-1.6,ACDD-1.3","This gravity survey, 200289, Gravity Traverses 2002 Birrindudu, NT, CR20030019,CR20050326 located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:28.690917,K:\alex\200289.nc,129.83409,129.00047,point,degrees_east,-17.76705,-18.61443,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200289, AUS, NT, Earth sciences, geophysics, geoscientificInformation",1,1,,,"Gravity Traverses 2002 Birrindudu, NT, CR20030019,CR20050326"
"CF-1.6,ACDD-1.3","This gravity survey, 200301, Broken Hill-Menindee (JOB03008) located in NSW measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:34.923540,K:\alex\200301.nc,141.81485,141.42783,point,degrees_east,-31.743654,-32.211697,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200301, AUS, NSW, Earth sciences, geophysics, geoscientificInformation",0,0,11/05/2003 0:00,3/05/2003 0:00,Broken Hill-Menindee (JOB03008)
"CF-1.6,ACDD-1.3","This gravity survey, 200321, Central Darling Basin (G2109RGGS) Gravity along Seismic Traverses located in NSW measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:39.972045,K:\alex\200321.nc,145.06395,143.27931,point,degrees_east,-31.533537,-32.72436,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200321, AUS, NSW, Earth sciences, geophysics, geoscientificInformation",0,0,22/03/2003 0:00,13/03/2003 0:00,Central Darling Basin (G2109RGGS) Gravity along Seismic Traverses
"CF-1.6,ACDD-1.3","This gravity survey, 200340, SA Gravity Survey 2003A10 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:44.719520,K:\alex\200340.nc,139.5597,139.40442,point,degrees_east,-34.780205,-34.874542,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200340, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A10
"CF-1.6,ACDD-1.3","This gravity survey, 200341, SA Gravity Survey 2003A11 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:49.423990,K:\alex\200341.nc,135.3417,135.1314,point,degrees_east,-31.170198,-31.332853,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200341, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A11
"CF-1.6,ACDD-1.3","This gravity survey, 200342, SA Gravity Survey 2003A12 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:45:54.721520,K:\alex\200342.nc,135.46097,134.98732,point,degrees_east,-31.454807,-31.865906,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200342, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A12
"CF-1.6,ACDD-1.3","This gravity survey, 200343, Naraku CR45690 located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:00.470095,K:\alex\200343.nc,140.81548,140.70071,point,degrees_east,-20.102327,-20.297602,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200343, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,,,Naraku CR45690
"CF-1.6,ACDD-1.3","This gravity survey, 200344, SA Gravity Survey 2003A4 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:05.969644,K:\alex\200344.nc,135.08353,134.91942,point,degrees_east,-28.518194,-28.612465,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200344, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A4
"CF-1.6,ACDD-1.3","This gravity survey, 200345, Naraku EPM12660 CR44699 located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:11.272175,K:\alex\200345.nc,140.80014,140.7183,point,degrees_east,-20.203487,-20.26142,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200345, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,,,Naraku EPM12660 CR44699
"CF-1.6,ACDD-1.3","This gravity survey, 200346, SA Gravity Survey 2003A6 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:17.156763,K:\alex\200346.nc,140.6258,140.36133,point,degrees_east,-37.82042,-38.003746,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200346, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A6
"CF-1.6,ACDD-1.3","This gravity survey, 200348, SA Gravity Survey 2003A8: GEL97, Cooper Basin Traverses located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:22.485296,K:\alex\200348.nc,140.73721,140.41875,point,degrees_east,-27.666552,-27.90373,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200348, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,5/08/2003 0:00,27/07/2003 0:00,"SA Gravity Survey 2003A8: GEL97, Cooper Basin Traverses"
"CF-1.6,ACDD-1.3","This gravity survey, 200350, EL2730 Env9785 Mabel Creek, SA, Detailed Gravity Survey,2003A9 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:27.259773,K:\alex\200350.nc,134.30614,134.24426,point,degrees_east,-28.563229,-28.617723,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200350, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,9/05/2003 0:00,30/04/2003 0:00,"EL2730 Env9785 Mabel Creek, SA, Detailed Gravity Survey,2003A9"
"CF-1.6,ACDD-1.3","This gravity survey, 200351, Olympic Dam Curnamona SA gravity traverses 03GA_CU1 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:32.362283,K:\alex\200351.nc,141.00246,136.63512,point,degrees_east,-29.593695,-31.787203,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200351, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,10/08/2003 0:00,21/07/2003 0:00,Olympic Dam Curnamona SA gravity traverses 03GA_CU1
"CF-1.6,ACDD-1.3","This gravity survey, 200357, SA Gravity Survey 2003A7 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:37.704818,K:\alex\200357.nc,134.66689,134.43185,point,degrees_east,-29.227276,-29.29543,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200357, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2003A7
"CF-1.6,ACDD-1.3","This gravity survey, 200362, EL2604 Env9697 Sabrina, SA Detailed Gravity Survey,2002A12 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:42.999347,K:\alex\200362.nc,134.8928,134.70404,point,degrees_east,-28.613768,-28.895613,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200362, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"EL2604 Env9697 Sabrina, SA Detailed Gravity Survey,2002A12"
"CF-1.6,ACDD-1.3","This gravity survey, 200363, SA Detailed Gravity Survey, 2003A13 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:48.306878,K:\alex\200363.nc,134.46709,134.4503,point,degrees_east,-28.90179,-28.927153,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200363, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Survey, 2003A13"
"CF-1.6,ACDD-1.3","This gravity survey, 200381, Step Gravity Survey 2003, NT, CR20030208 located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:53.100357,K:\alex\200381.nc,130.01747,130.00125,point,degrees_east,-20.28215,-20.298506,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200381, AUS, NT, Earth sciences, geophysics, geoscientificInformation",1,1,,,"Step Gravity Survey 2003, NT, CR20030208"
"CF-1.6,ACDD-1.3","This gravity survey, 200382, Sth Georgina Basin Traverses, Numery Deeps, 2002-03, NT CR20060456 located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:46:57.801827,K:\alex\200382.nc,135.66138,135.58769,point,degrees_east,-23.514927,-23.581099,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200382, AUS, NT, Earth sciences, geophysics, geoscientificInformation",0,0,12/05/2003 0:00,4/07/2002 0:00,"Sth Georgina Basin Traverses, Numery Deeps, 2002-03, NT CR20060456"
"CF-1.6,ACDD-1.3","This gravity survey, 200390, Pine Creek - Jabiru Isogal Survey located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:02.574304,K:\alex\200390.nc,132.8939,132.8939,point,degrees_east,-12.6589,-12.6589,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200390, AUS, NT, Earth sciences, geophysics, geoscientificInformation",0,0,5/10/2003 0:00,3/10/2003 0:00,Pine Creek - Jabiru Isogal Survey
"CF-1.6,ACDD-1.3","This gravity survey, 200430, Raywood Ground Gravity, Bendigo 2004, Vic EL 4661, EL4525 located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:08.968944,K:\alex\200430.nc,144.19928,144.09544,point,degrees_east,-36.5098,-36.524555,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200430, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",1,1,28/02/2004 0:00,1/02/2004 0:00,"Raywood Ground Gravity, Bendigo 2004, Vic EL 4661, EL4525"
"CF-1.6,ACDD-1.3","This gravity survey, 200432, Foster Grav Traverses, Warragul, EL4810, EL3706, 2004 Vic located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:15.883635,K:\alex\200432.nc,146.23409,146.09749,point,degrees_east,-38.64197,-38.709496,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200432, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",1,1,8/10/2004 0:00,20/09/2004 0:00,"Foster Grav Traverses, Warragul, EL4810, EL3706, 2004 Vic"
"CF-1.6,ACDD-1.3","This gravity survey, 200440, Minotaur Duchess, 2004 Gravity Survey, Qld located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:20.849132,K:\alex\200440.nc,139.97691,139.79988,point,degrees_east,-21.2147,-21.514902,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200440, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,31/07/2006 0:00,1/09/2004 0:00,"Minotaur Duchess, 2004 Gravity Survey, Qld"
"CF-1.6,ACDD-1.3","This gravity survey, 200441, Sebastopol Detailed Grav Survey, Qld 2004 - EPM 8648 located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:26.181665,K:\alex\200441.nc,140.71246,140.68944,point,degrees_east,-20.398283,-20.41647,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200441, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,30/11/2004 0:00,1/11/2004 0:00,"Sebastopol Detailed Grav Survey, Qld 2004 - EPM 8648"
"CF-1.6,ACDD-1.3","This gravity survey, 200442, Naraku EPM 12660 CR40038 located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:31.174164,K:\alex\200442.nc,140.80586,140.62178,point,degrees_east,-20.109472,-20.337162,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200442, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",0,0,4/08/2004 0:00,17/06/2004 0:00,Naraku EPM 12660 CR40038
"CF-1.6,ACDD-1.3","This gravity survey, 200443, Clonagh Detailed Grav Survey, Qld, 2004, EPM14292, CR39758. located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:37.071754,K:\alex\200443.nc,140.6836,140.63548,point,degrees_east,-20.136196,-20.208794,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200443, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",0,0,6/08/2004 0:00,15/06/2004 0:00,"Clonagh Detailed Grav Survey, Qld, 2004, EPM14292, CR39758."
"CF-1.6,ACDD-1.3","This gravity survey, 200444, Soldiers Gap traverses Grav Survey, Qld, 2004, CR45765. located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:42.005247,K:\alex\200444.nc,141.00201,140.9805,point,degrees_east,-21.319714,-21.402292,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200444, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",0,0,22/04/2004 0:00,20/04/2004 0:00,"Soldiers Gap traverses Grav Survey, Qld, 2004, CR45765."
"CF-1.6,ACDD-1.3","This gravity survey, 200445, Clonagh Detailed Grav Survey, Qld, 2004, CR47619. located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:47.225769,K:\alex\200445.nc,140.81435,140.80261,point,degrees_east,-20.205095,-20.313618,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200445, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,,,"Clonagh Detailed Grav Survey, Qld, 2004, CR47619."
"CF-1.6,ACDD-1.3","This gravity survey, 200450, EL26705 Env9762, SA, Detailed Gravity Survey, 2005A17 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:52.295276,K:\alex\200450.nc,135.23312,135.01962,point,degrees_east,-28.406393,-28.635674,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200450, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"EL26705 Env9762, SA, Detailed Gravity Survey, 2005A17"
"CF-1.6,ACDD-1.3","This gravity survey, 200451, Curnamona gravity along seismic line 2003a3 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:47:57.243771,K:\alex\200451.nc,140.16266,139.11165,point,degrees_east,-31.625174,-31.714497,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200451, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,8/07/2004 0:00,27/06/2004 0:00,Curnamona gravity along seismic line 2003a3
"CF-1.6,ACDD-1.3","This gravity survey, 200452, SA Gravity Survey 2004A1 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:02.730319,K:\alex\200452.nc,140.24048,140.0071,point,degrees_east,-30.80152,-31.018387,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200452, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2004A1
"CF-1.6,ACDD-1.3","This gravity survey, 200453, SA Detailed Gravity Survey, 2004A13 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:07.935840,K:\alex\200453.nc,140.37303,140.15833,point,degrees_east,-32.56076,-32.669502,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200453, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Survey, 2004A13"
"CF-1.6,ACDD-1.3","This gravity survey, 200454, SA Gravity Survey 2004A4 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:13.080354,K:\alex\200454.nc,134.26306,134.23933,point,degrees_east,-30.28477,-30.32987,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200454, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2004A4
"CF-1.6,ACDD-1.3","This gravity survey, 200455, Detailed Gravity Traverses, SA 2004A15 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:18.035850,K:\alex\200455.nc,138.79927,138.50183,point,degrees_east,-34.630978,-34.99666,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200455, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,,,"Detailed Gravity Traverses, SA 2004A15"
"CF-1.6,ACDD-1.3","This gravity survey, 200457, SA Gravity Survey 2004A7 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:23.298376,K:\alex\200457.nc,137.42944,137.34952,point,degrees_east,-33.023014,-33.138046,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200457, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2004A7
